UserID,Tel,Address
U004899,080-xxxx-xxxx,35
U004900,090-xxxx-xxxx,40
U004901,080-xxxx-xxxx,13
U004902,090-xxxx-xxxx,18
U004903,090-xxxx-xxxx,24
U004904,080-xxxx-xxxx,46
U004905,090-xxxx-xxxx,8
U004906,080-xxxx-xxxx,21
U004907,080-xxxx-xxxx,2
U004908,080-xxxx-xxxx,17
U004909,080-xxxx-xxxx,4
U004910,090-xxxx-xxxx,26
U004911,090-xxxx-xxxx,1
U004912,090-xxxx-xxxx,26
U004913,090-xxxx-xxxx,40
U004914,080-xxxx-xxxx,22
U004915,080-xxxx-xxxx,9
U004916,090-xxxx-xxxx,3
U004917,090-xxxx-xxxx,47
U004918,080-xxxx-xxxx,22
U004919,090-xxxx-xxxx,28
U004920,090-xxxx-xxxx,33
U004921,080-xxxx-xxxx,1
U004922,080-xxxx-xxxx,17
U004923,080-xxxx-xxxx,13
U004924,456-xxxx-xxxx,27
U004925,080-xxxx-xxxx,16
U004926,080-xxxx-xxxx,47
U004927,080-xxxx-xxxx,33
U004928,080-xxxx-xxxx,22
U004929,080-xxxx-xxxx,39
U004930,080-xxxx-xxxx,12
U004931,090-xxxx-xxxx,34
U004932,080-xxxx-xxxx,45
U004933,080-xxxx-xxxx,44
U004934,090-xxxx-xxxx,46
U004935,090-xxxx-xxxx,10
U004936,080-xxxx-xxxx,34
U004937,080-xxxx-xxxx,17
U004938,080-xxxx-xxxx,9
U004939,090-xxxx-xxxx,29
U004940,080-xxxx-xxxx,34
U004941,090-xxxx-xxxx,10
U004942,090-xxxx-xxxx,35
U004943,080-xxxx-xxxx,42
U004944,080-xxxx-xxxx,29
U004945,080-xxxx-xxxx,37
U004946,090-xxxx-xxxx,43
U004947,080-xxxx-xxxx,38
U004948,090-xxxx-xxxx,17
U004949,080-xxxx-xxxx,46
U004950,090-xxxx-xxxx,34
U004951,080-xxxx-xxxx,2
U004952,080-xxxx-xxxx,44
U004953,080-xxxx-xxxx,18
U004954,090-xxxx-xxxx,27
U004955,080-xxxx-xxxx,40
U004956,090-xxxx-xxxx,47
U004957,080-xxxx-xxxx,15
U004958,080-xxxx-xxxx,2
U004959,080-xxxx-xxxx,34
U004960,080-xxxx-xxxx,45
U004961,090-xxxx-xxxx,43
U004962,080-xxxx-xxxx,24
U004963,080-xxxx-xxxx,2
U004964,090-xxxx-xxxx,10
U004965,090-xxxx-xxxx,18
U004966,080-xxxx-xxxx,41
U004967,090-xxxx-xxxx,42
U004968,090-xxxx-xxxx,39
U004969,080-xxxx-xxxx,26
U004970,080-xxxx-xxxx,45
U004971,080-xxxx-xxxx,34
U004972,080-xxxx-xxxx,41
U004973,080-xxxx-xxxx,25
U004974,080-xxxx-xxxx,37
U004975,080-xxxx-xxxx,29
U004976,090-xxxx-xxxx,23
U004977,080-xxxx-xxxx,41
U004978,080-xxxx-xxxx,14
U004979,090-xxxx-xxxx,26
U004980,090-xxxx-xxxx,44
U004981,090-xxxx-xxxx,36
U004982,090-xxxx-xxxx,26
U004983,080-xxxx-xxxx,39
U004984,080-xxxx-xxxx,2
U004985,090-xxxx-xxxx,26
U004986,090-xxxx-xxxx,36
U004987,090-xxxx-xxxx,12
U004988,090-xxxx-xxxx,20
U004989,080-xxxx-xxxx,36
U004990,080-xxxx-xxxx,14
U004991,090-xxxx-xxxx,44
U004992,080-xxxx-xxxx,2
U004993,090-xxxx-xxxx,10
U004994,080-xxxx-xxxx,4
U004995,080-xxxx-xxxx,15
U004996,080-xxxx-xxxx,43
U004997,090-xxxx-xxxx,21
U004998,090-xxxx-xxxx,32
U004999,090-xxxx-xxxx,17
U005000,080-xxxx-xxxx,4
U005001,080-xxxx-xxxx,2
U005002,080-xxxx-xxxx,11
U005003,080-xxxx-xxxx,14
U005004,090-xxxx-xxxx,28
U005005,080-xxxx-xxxx,12
U005006,090-xxxx-xxxx,12
U005007,080-xxxx-xxxx,22
U005008,090-xxxx-xxxx,27
U005009,090-xxxx-xxxx,32
U005010,080-xxxx-xxxx,1
U005011,080-xxxx-xxxx,21
U005012,080-xxxx-xxxx,26
U005013,080-xxxx-xxxx,44
U005014,090-xxxx-xxxx,35
U005015,090-xxxx-xxxx,27
U005016,090-xxxx-xxxx,11
U005017,080-xxxx-xxxx,44
U005018,080-xxxx-xxxx,37
U005019,090-xxxx-xxxx,25
U005020,080-xxxx-xxxx,5
U005021,090-xxxx-xxxx,41
U005022,090-xxxx-xxxx,20
U005023,080-xxxx-xxxx,9
U005024,080-xxxx-xxxx,27
U005025,090-xxxx-xxxx,9
U005026,080-xxxx-xxxx,18
U005027,090-xxxx-xxxx,43
U005028,090-xxxx-xxxx,27
U005029,080-xxxx-xxxx,4
U005030,090-xxxx-xxxx,36
U005031,080-xxxx-xxxx,3
U005032,090-xxxx-xxxx,32
U005033,080-xxxx-xxxx,39
U005034,080-xxxx-xxxx,2
U005035,080-xxxx-xxxx,20
U005036,090-xxxx-xxxx,33
U005037,080-xxxx-xxxx,26
U005038,080-xxxx-xxxx,39
U005039,080-xxxx-xxxx,41
U005040,080-xxxx-xxxx,9
U005041,090-xxxx-xxxx,45
U005042,080-xxxx-xxxx,38
U005043,090-xxxx-xxxx,18
U005044,080-xxxx-xxxx,20
U005045,080-xxxx-xxxx,38
U005046,090-xxxx-xxxx,28
U005047,090-xxxx-xxxx,2
U005048,090-xxxx-xxxx,30
U005049,080-xxxx-xxxx,44
U005050,080-xxxx-xxxx,8
U005051,090-xxxx-xxxx,47
U005052,080-xxxx-xxxx,2
U005053,080-xxxx-xxxx,37
U005054,080-xxxx-xxxx,33
U005055,080-xxxx-xxxx,10
U005056,080-xxxx-xxxx,46
U005057,080-xxxx-xxxx,42
U005058,080-xxxx-xxxx,42
U005059,080-xxxx-xxxx,40
U005060,080-xxxx-xxxx,5
U005061,080-xxxx-xxxx,20
U005062,090-xxxx-xxxx,11
U005063,090-xxxx-xxxx,42
U005064,080-xxxx-xxxx,26
U005065,080-xxxx-xxxx,25
U005066,080-xxxx-xxxx,22
U005067,090-xxxx-xxxx,31
U005068,090-xxxx-xxxx,2
U005069,090-xxxx-xxxx,43
U005070,080-xxxx-xxxx,19
U005071,080-xxxx-xxxx,24
U005072,080-xxxx-xxxx,18
U005073,090-xxxx-xxxx,2
U005074,090-xxxx-xxxx,41
U005075,080-xxxx-xxxx,38
U005076,080-xxxx-xxxx,37
U005077,080-xxxx-xxxx,17
U005078,080-xxxx-xxxx,46
U005079,080-xxxx-xxxx,25
U005080,080-xxxx-xxxx,22
U005081,080-xxxx-xxxx,13
U005082,080-xxxx-xxxx,4
U005083,080-xxxx-xxxx,20
U005084,080-xxxx-xxxx,36
U005085,080-xxxx-xxxx,24
U005086,080-xxxx-xxxx,3
U005087,090-xxxx-xxxx,12
U005088,090-xxxx-xxxx,4
U005089,090-xxxx-xxxx,6
U005090,080-xxxx-xxxx,8
U005091,090-xxxx-xxxx,26
U005092,080-xxxx-xxxx,43
U005093,090-xxxx-xxxx,15
U005094,090-xxxx-xxxx,12
U005095,080-xxxx-xxxx,44
U005096,080-xxxx-xxxx,33
U005097,090-xxxx-xxxx,16
U005098,080-xxxx-xxxx,4
U005099,090-xxxx-xxxx,9
U005100,080-xxxx-xxxx,40
U005101,080-xxxx-xxxx,44
U005102,090-xxxx-xxxx,43
U005103,080-xxxx-xxxx,42
U005104,080-xxxx-xxxx,35
U005105,090-xxxx-xxxx,5
U005106,080-xxxx-xxxx,26
U005107,090-xxxx-xxxx,18
U005108,080-xxxx-xxxx,24
U005109,090-xxxx-xxxx,47
U005110,123-xxxx-xxxx,35
U005111,080-xxxx-xxxx,11
U005112,080-xxxx-xxxx,43
U005113,080-xxxx-xxxx,14
U005114,080-xxxx-xxxx,26
U005115,090-xxxx-xxxx,10
U005116,080-xxxx-xxxx,28
U005117,080-xxxx-xxxx,4
U005118,090-xxxx-xxxx,22
U005119,080-xxxx-xxxx,29
U005120,080-xxxx-xxxx,35
U005121,080-xxxx-xxxx,24
U005122,080-xxxx-xxxx,37
U005123,090-xxxx-xxxx,34
U005124,090-xxxx-xxxx,34
U005125,080-xxxx-xxxx,20
U005126,090-xxxx-xxxx,26
U005127,080-xxxx-xxxx,18
U005128,080-xxxx-xxxx,17
U005129,090-xxxx-xxxx,29
U005130,090-xxxx-xxxx,12
U005131,080-xxxx-xxxx,47
U005132,090-xxxx-xxxx,15
U005133,090-xxxx-xxxx,47
U005134,080-xxxx-xxxx,22
U005135,080-xxxx-xxxx,24
U005136,080-xxxx-xxxx,25
U005137,080-xxxx-xxxx,38
U005138,090-xxxx-xxxx,26
U005139,080-xxxx-xxxx,46
U005140,080-xxxx-xxxx,23
U005141,080-xxxx-xxxx,10
U005142,080-xxxx-xxxx,27
U005143,080-xxxx-xxxx,13
U005144,090-xxxx-xxxx,26
U005145,090-xxxx-xxxx,38
U005146,090-xxxx-xxxx,4
U005147,090-xxxx-xxxx,42
U005148,080-xxxx-xxxx,33
U005149,080-xxxx-xxxx,9
U005150,090-xxxx-xxxx,39
U005151,080-xxxx-xxxx,38
U005152,080-xxxx-xxxx,26
U005153,080-xxxx-xxxx,32
U005154,090-xxxx-xxxx,24
U005155,080-xxxx-xxxx,26
U005156,080-xxxx-xxxx,40
U005157,080-xxxx-xxxx,5
U005158,080-xxxx-xxxx,37
U005159,080-xxxx-xxxx,40
U005160,080-xxxx-xxxx,36
U005161,080-xxxx-xxxx,28
U005162,080-xxxx-xxxx,25
U005163,090-xxxx-xxxx,9
U005164,090-xxxx-xxxx,43
U005165,090-xxxx-xxxx,23
U005166,080-xxxx-xxxx,20
U005167,080-xxxx-xxxx,22
U005168,080-xxxx-xxxx,30
U005169,090-xxxx-xxxx,30
U005170,080-xxxx-xxxx,19
U005171,090-xxxx-xxxx,44
U005172,090-xxxx-xxxx,23
U005173,090-xxxx-xxxx,9
U005174,080-xxxx-xxxx,2
U005175,080-xxxx-xxxx,2
U005176,080-xxxx-xxxx,44
U005177,090-xxxx-xxxx,19
U005178,080-xxxx-xxxx,27
U005179,080-xxxx-xxxx,26
U005180,080-xxxx-xxxx,16
U005181,090-xxxx-xxxx,4
U005182,080-xxxx-xxxx,37
U005183,080-xxxx-xxxx,18
U005184,080-xxxx-xxxx,39
U005185,080-xxxx-xxxx,28
U005186,090-xxxx-xxxx,42
U005187,090-xxxx-xxxx,15
U005188,090-xxxx-xxxx,34
U005189,080-xxxx-xxxx,1
U005190,090-xxxx-xxxx,7
U005191,080-xxxx-xxxx,41
U005192,080-xxxx-xxxx,17
U005193,090-xxxx-xxxx,26
U005194,090-xxxx-xxxx,28
U005195,080-xxxx-xxxx,19
U005196,080-xxxx-xxxx,46
U005197,080-xxxx-xxxx,44
U005198,080-xxxx-xxxx,4
U005199,080-xxxx-xxxx,37
U005200,080-xxxx-xxxx,15
U005201,080-xxxx-xxxx,34
U005202,090-xxxx-xxxx,7
U005203,080-xxxx-xxxx,11
U005204,080-xxxx-xxxx,4
U005205,090-xxxx-xxxx,9
U005206,080-xxxx-xxxx,46
U005207,090-xxxx-xxxx,33
U005208,080-xxxx-xxxx,8
U005209,090-xxxx-xxxx,2
U005210,080-xxxx-xxxx,45
U005211,080-xxxx-xxxx,29
U005212,090-xxxx-xxxx,8
U005213,090-xxxx-xxxx,39
U005214,090-xxxx-xxxx,20
U005215,080-xxxx-xxxx,37
U005216,080-xxxx-xxxx,24
U005217,080-xxxx-xxxx,6
U005218,080-xxxx-xxxx,35
U005219,080-xxxx-xxxx,12
U005220,080-xxxx-xxxx,28
U005221,080-xxxx-xxxx,37
U005222,080-xxxx-xxxx,32
U005223,090-xxxx-xxxx,37
U005224,080-xxxx-xxxx,39
U005225,080-xxxx-xxxx,33
U005226,080-xxxx-xxxx,3
U005227,090-xxxx-xxxx,29
U005228,080-xxxx-xxxx,26
U005229,080-xxxx-xxxx,10
U005230,090-xxxx-xxxx,14
U005231,090-xxxx-xxxx,18
U005232,080-xxxx-xxxx,42
U005233,080-xxxx-xxxx,7
U005234,090-xxxx-xxxx,13
U005235,090-xxxx-xxxx,29
U005236,080-xxxx-xxxx,21
U005237,090-xxxx-xxxx,7
U005238,080-xxxx-xxxx,26
U005239,090-xxxx-xxxx,39
U005240,080-xxxx-xxxx,32
U005241,090-xxxx-xxxx,29
U005242,090-xxxx-xxxx,4
U005243,090-xxxx-xxxx,44
U005244,090-xxxx-xxxx,21
U005245,080-xxxx-xxxx,19
U005246,090-xxxx-xxxx,27
U005247,080-xxxx-xxxx,16
U005248,090-xxxx-xxxx,29
U005249,080-xxxx-xxxx,16
U005250,080-xxxx-xxxx,25
U005251,080-xxxx-xxxx,1
U005252,090-xxxx-xxxx,42
U005253,080-xxxx-xxxx,9
U005254,090-xxxx-xxxx,25
U005255,090-xxxx-xxxx,47
U005256,080-xxxx-xxxx,43
U005257,090-xxxx-xxxx,42
U005258,090-xxxx-xxxx,29
U005259,090-xxxx-xxxx,22
U005260,090-xxxx-xxxx,27
U005261,080-xxxx-xxxx,42
U005262,080-xxxx-xxxx,2
U005263,090-xxxx-xxxx,40
U005264,080-xxxx-xxxx,17
U005265,090-xxxx-xxxx,5
U005266,080-xxxx-xxxx,37
U005267,080-xxxx-xxxx,17
U005268,080-xxxx-xxxx,42
U005269,080-xxxx-xxxx,37
U005270,090-xxxx-xxxx,9
U005271,080-xxxx-xxxx,35
U005272,090-xxxx-xxxx,26
U005273,080-xxxx-xxxx,36
U005274,080-xxxx-xxxx,32
U005275,080-xxxx-xxxx,32
U005276,080-xxxx-xxxx,23
U005277,090-xxxx-xxxx,5
U005278,090-xxxx-xxxx,5
U005279,080-xxxx-xxxx,45
U005280,080-xxxx-xxxx,24
U005281,090-xxxx-xxxx,29
U005282,090-xxxx-xxxx,43
U005283,080-xxxx-xxxx,22
U005284,080-xxxx-xxxx,41
U005285,090-xxxx-xxxx,43
U005286,080-xxxx-xxxx,16
U005287,080-xxxx-xxxx,47
U005288,090-xxxx-xxxx,46
U005289,080-xxxx-xxxx,44
U005290,080-xxxx-xxxx,7
U005291,080-xxxx-xxxx,9
U005292,090-xxxx-xxxx,30
U005293,090-xxxx-xxxx,38
U005294,080-xxxx-xxxx,24
U005295,090-xxxx-xxxx,32
U005296,080-xxxx-xxxx,2
U005297,080-xxxx-xxxx,2
U005298,080-xxxx-xxxx,5
U005299,080-xxxx-xxxx,28
U005300,080-xxxx-xxxx,15
U005301,080-xxxx-xxxx,38
U005302,080-xxxx-xxxx,16
U005303,080-xxxx-xxxx,25
U005304,090-xxxx-xxxx,42
U005305,080-xxxx-xxxx,42
U005306,080-xxxx-xxxx,27
U005307,090-xxxx-xxxx,47
U005308,080-xxxx-xxxx,24
U005309,080-xxxx-xxxx,41
U005310,090-xxxx-xxxx,38
U005311,080-xxxx-xxxx,29
U005312,080-xxxx-xxxx,9
U005313,080-xxxx-xxxx,16
U005314,080-xxxx-xxxx,46
U005315,080-xxxx-xxxx,30
U005316,080-xxxx-xxxx,19
U005317,080-xxxx-xxxx,44
U005318,080-xxxx-xxxx,35
U005319,080-xxxx-xxxx,27
U005320,090-xxxx-xxxx,20
U005321,090-xxxx-xxxx,38
U005322,090-xxxx-xxxx,25
U005323,090-xxxx-xxxx,12
U005324,080-xxxx-xxxx,28
U005325,080-xxxx-xxxx,15
U005326,090-xxxx-xxxx,25
U005327,090-xxxx-xxxx,31
U005328,090-xxxx-xxxx,39
U005329,080-xxxx-xxxx,16
U005330,080-xxxx-xxxx,38
U005331,080-xxxx-xxxx,40
U005332,080-xxxx-xxxx,41
U005333,080-xxxx-xxxx,14
U005334,090-xxxx-xxxx,2
U005335,080-xxxx-xxxx,12
U005336,080-xxxx-xxxx,19
U005337,080-xxxx-xxxx,26
U005338,090-xxxx-xxxx,14
U005339,080-xxxx-xxxx,46
U005340,080-xxxx-xxxx,27
U005341,090-xxxx-xxxx,47
U005342,080-xxxx-xxxx,38
U005343,080-xxxx-xxxx,3
U005344,080-xxxx-xxxx,35
U005345,080-xxxx-xxxx,16
U005346,080-xxxx-xxxx,9
U005347,090-xxxx-xxxx,39
U005348,080-xxxx-xxxx,21
U005349,080-xxxx-xxxx,18
U005350,080-xxxx-xxxx,19
U005351,090-xxxx-xxxx,15
U005352,090-xxxx-xxxx,10
U005353,090-xxxx-xxxx,31
U005354,080-xxxx-xxxx,40
U005355,080-xxxx-xxxx,17
U005356,090-xxxx-xxxx,25
U005357,080-xxxx-xxxx,18
U005358,080-xxxx-xxxx,42
U005359,090-xxxx-xxxx,37
U005360,090-xxxx-xxxx,28
U005361,080-xxxx-xxxx,16
U005362,090-xxxx-xxxx,22
U005363,090-xxxx-xxxx,42
U005364,090-xxxx-xxxx,37
U005365,090-xxxx-xxxx,21
U005366,080-xxxx-xxxx,46
U005367,080-xxxx-xxxx,1
U005368,090-xxxx-xxxx,26
U005369,080-xxxx-xxxx,6
U005370,080-xxxx-xxxx,46
U005371,090-xxxx-xxxx,11
U005372,080-xxxx-xxxx,25
U005373,080-xxxx-xxxx,5
U005374,080-xxxx-xxxx,22
U005375,080-xxxx-xxxx,2
U005376,080-xxxx-xxxx,9
U005377,080-xxxx-xxxx,42
U005378,080-xxxx-xxxx,16
U005379,080-xxxx-xxxx,15
U005380,090-xxxx-xxxx,10
U005381,090-xxxx-xxxx,43
U005382,090-xxxx-xxxx,33
U005383,080-xxxx-xxxx,31
U005384,090-xxxx-xxxx,22
U005385,080-xxxx-xxxx,29
U005386,080-xxxx-xxxx,4
U005387,080-xxxx-xxxx,34
U005388,090-xxxx-xxxx,28
U005389,080-xxxx-xxxx,26
U005390,090-xxxx-xxxx,38
U005391,080-xxxx-xxxx,18
U005392,090-xxxx-xxxx,24
U005393,080-xxxx-xxxx,1
U005394,080-xxxx-xxxx,14
U005395,080-xxxx-xxxx,47
U005396,080-xxxx-xxxx,14
U005397,080-xxxx-xxxx,3
U005398,080-xxxx-xxxx,11
U005399,080-xxxx-xxxx,32
U005400,090-xxxx-xxxx,24
U005401,090-xxxx-xxxx,41
U005402,090-xxxx-xxxx,5
U005403,080-xxxx-xxxx,43
U005404,080-xxxx-xxxx,30
U005405,080-xxxx-xxxx,35
U005406,090-xxxx-xxxx,39
U005407,080-xxxx-xxxx,42
U005408,080-xxxx-xxxx,39
U005409,080-xxxx-xxxx,36
U005410,090-xxxx-xxxx,42
U005411,080-xxxx-xxxx,29
U005412,080-xxxx-xxxx,18
U005413,080-xxxx-xxxx,32
U005414,090-xxxx-xxxx,8
U005415,080-xxxx-xxxx,35
U005416,080-xxxx-xxxx,42
U005417,080-xxxx-xxxx,26
U005418,080-xxxx-xxxx,16
U005419,090-xxxx-xxxx,22
U005420,080-xxxx-xxxx,26
U005421,080-xxxx-xxxx,2
U005422,080-xxxx-xxxx,25
U005423,080-xxxx-xxxx,42
U005424,080-xxxx-xxxx,19
U005425,080-xxxx-xxxx,12
U005426,080-xxxx-xxxx,19
U005427,090-xxxx-xxxx,44
U005428,090-xxxx-xxxx,23
U005429,080-xxxx-xxxx,26
U005430,080-xxxx-xxxx,11
U005431,080-xxxx-xxxx,29
U005432,090-xxxx-xxxx,5
U005433,090-xxxx-xxxx,8
U005434,090-xxxx-xxxx,46
U005435,080-xxxx-xxxx,41
U005436,080-xxxx-xxxx,7
U005437,080-xxxx-xxxx,13
U005438,090-xxxx-xxxx,17
U005439,080-xxxx-xxxx,38
U005440,080-xxxx-xxxx,47
U005441,090-xxxx-xxxx,20
U005442,080-xxxx-xxxx,34
U005443,080-xxxx-xxxx,32
U005444,080-xxxx-xxxx,8
U005445,080-xxxx-xxxx,5
U005446,080-xxxx-xxxx,8
U005447,080-xxxx-xxxx,31
U005448,090-xxxx-xxxx,24
U005449,080-xxxx-xxxx,25
U005450,090-xxxx-xxxx,20
U005451,080-xxxx-xxxx,1
U005452,090-xxxx-xxxx,18
U005453,090-xxxx-xxxx,4
U005454,080-xxxx-xxxx,25
U005455,080-xxxx-xxxx,23
U005456,080-xxxx-xxxx,7
U005457,090-xxxx-xxxx,7
U005458,090-xxxx-xxxx,34
U005459,090-xxxx-xxxx,12
U005460,090-xxxx-xxxx,26
U005461,080-xxxx-xxxx,32
U005462,090-xxxx-xxxx,20
U005463,080-xxxx-xxxx,33
U005464,090-xxxx-xxxx,29
U005465,080-xxxx-xxxx,20
U005466,080-xxxx-xxxx,11
U005467,090-xxxx-xxxx,10
U005468,090-xxxx-xxxx,42
U005469,080-xxxx-xxxx,25
U005470,080-xxxx-xxxx,26
U005471,090-xxxx-xxxx,24
U005472,090-xxxx-xxxx,45
U005473,080-xxxx-xxxx,47
U005474,080-xxxx-xxxx,36
U005475,090-xxxx-xxxx,19
U005476,090-xxxx-xxxx,9
U005477,090-xxxx-xxxx,28
U005478,080-xxxx-xxxx,20
U005479,080-xxxx-xxxx,5
U005480,090-xxxx-xxxx,23
U005481,080-xxxx-xxxx,3
U005482,090-xxxx-xxxx,7
U005483,080-xxxx-xxxx,25
U005484,090-xxxx-xxxx,14
U005485,090-xxxx-xxxx,36
U005486,080-xxxx-xxxx,19
U005487,080-xxxx-xxxx,2
U005488,080-xxxx-xxxx,8
U005489,080-xxxx-xxxx,22
U005490,080-xxxx-xxxx,20
U005491,080-xxxx-xxxx,33
U005492,090-xxxx-xxxx,18
U005493,090-xxxx-xxxx,10
U005494,080-xxxx-xxxx,28
U005495,090-xxxx-xxxx,45
U005496,090-xxxx-xxxx,9
U005497,090-xxxx-xxxx,19
U005498,080-xxxx-xxxx,17
U005499,080-xxxx-xxxx,32
U005500,080-xxxx-xxxx,18
U005501,090-xxxx-xxxx,18
U005502,080-xxxx-xxxx,13
U005503,080-xxxx-xxxx,29
U005504,090-xxxx-xxxx,17
U005505,090-xxxx-xxxx,44
U005506,080-xxxx-xxxx,45
U005507,080-xxxx-xxxx,9
U005508,080-xxxx-xxxx,3
U005509,080-xxxx-xxxx,18
U005510,090-xxxx-xxxx,42
U005511,080-xxxx-xxxx,28
U005512,090-xxxx-xxxx,46
U005513,080-xxxx-xxxx,23
U005514,090-xxxx-xxxx,8
U005515,080-xxxx-xxxx,45
U005516,080-xxxx-xxxx,13
U005517,080-xxxx-xxxx,38
U005518,080-xxxx-xxxx,25
U005519,080-xxxx-xxxx,27
U005520,090-xxxx-xxxx,30
U005521,090-xxxx-xxxx,33
U005522,080-xxxx-xxxx,35
U005523,090-xxxx-xxxx,15
U005524,090-xxxx-xxxx,23
U005525,090-xxxx-xxxx,19
U005526,090-xxxx-xxxx,38
U005527,080-xxxx-xxxx,11
U005528,080-xxxx-xxxx,47
U005529,090-xxxx-xxxx,24
U005530,080-xxxx-xxxx,24
U005531,080-xxxx-xxxx,45
U005532,080-xxxx-xxxx,31
U005533,080-xxxx-xxxx,21
U005534,090-xxxx-xxxx,1
U005535,080-xxxx-xxxx,34
U005536,080-xxxx-xxxx,29
U005537,080-xxxx-xxxx,33
U005538,090-xxxx-xxxx,43
U005539,080-xxxx-xxxx,27
U005540,090-xxxx-xxxx,41
U005541,080-xxxx-xxxx,14
U005542,080-xxxx-xxxx,41
U005543,090-xxxx-xxxx,24
U005544,080-xxxx-xxxx,33
U005545,090-xxxx-xxxx,24
U005546,090-xxxx-xxxx,12
U005547,080-xxxx-xxxx,14
U005548,080-xxxx-xxxx,22
U005549,080-xxxx-xxxx,25
U005550,090-xxxx-xxxx,21
U005551,789-xxxx-xxxx,17
U005552,090-xxxx-xxxx,18
U005553,080-xxxx-xxxx,42
U005554,090-xxxx-xxxx,39
U005555,080-xxxx-xxxx,16
U005556,090-xxxx-xxxx,9
U005557,080-xxxx-xxxx,43
U005558,090-xxxx-xxxx,25
U005559,080-xxxx-xxxx,7
U005560,080-xxxx-xxxx,40
U005561,090-xxxx-xxxx,47
U005562,090-xxxx-xxxx,27
U005563,080-xxxx-xxxx,27
U005564,090-xxxx-xxxx,32
U005565,080-xxxx-xxxx,41
U005566,090-xxxx-xxxx,1
U005567,080-xxxx-xxxx,26
U005568,080-xxxx-xxxx,47
U005569,080-xxxx-xxxx,23
U005570,090-xxxx-xxxx,43
U005571,080-xxxx-xxxx,10
U005572,080-xxxx-xxxx,6
U005573,080-xxxx-xxxx,15
U005574,080-xxxx-xxxx,18
U005575,090-xxxx-xxxx,41
U005576,090-xxxx-xxxx,33
U005577,080-xxxx-xxxx,43
U005578,080-xxxx-xxxx,7
U005579,080-xxxx-xxxx,3
U005580,080-xxxx-xxxx,34
U005581,080-xxxx-xxxx,10
U005582,080-xxxx-xxxx,5
U005583,080-xxxx-xxxx,44
U005584,090-xxxx-xxxx,28
U005585,080-xxxx-xxxx,4
U005586,080-xxxx-xxxx,35
U005587,080-xxxx-xxxx,3
U005588,080-xxxx-xxxx,1
U005589,080-xxxx-xxxx,40
U005590,090-xxxx-xxxx,36
U005591,080-xxxx-xxxx,35
U005592,080-xxxx-xxxx,22
U005593,080-xxxx-xxxx,1
U005594,080-xxxx-xxxx,24
U005595,080-xxxx-xxxx,26
U005596,080-xxxx-xxxx,36
U005597,090-xxxx-xxxx,41
U005598,080-xxxx-xxxx,24
U005599,080-xxxx-xxxx,30
U005600,080-xxxx-xxxx,19
U005601,080-xxxx-xxxx,5
U005602,080-xxxx-xxxx,22
U005603,080-xxxx-xxxx,23
U005604,080-xxxx-xxxx,31
U005605,090-xxxx-xxxx,15
U005606,090-xxxx-xxxx,27
U005607,080-xxxx-xxxx,30
U005608,080-xxxx-xxxx,36
U005609,080-xxxx-xxxx,3
U005610,080-xxxx-xxxx,11
U005611,090-xxxx-xxxx,23
U005612,080-xxxx-xxxx,11
U005613,080-xxxx-xxxx,4
U005614,090-xxxx-xxxx,42
U005615,090-xxxx-xxxx,14
U005616,080-xxxx-xxxx,21
U005617,080-xxxx-xxxx,9
U005618,090-xxxx-xxxx,45
U005619,080-xxxx-xxxx,46
U005620,090-xxxx-xxxx,34
U005621,080-xxxx-xxxx,30
U005622,080-xxxx-xxxx,13
U005623,090-xxxx-xxxx,32
U005624,080-xxxx-xxxx,5
U005625,090-xxxx-xxxx,38
U005626,080-xxxx-xxxx,30
U005627,090-xxxx-xxxx,22
U005628,080-xxxx-xxxx,40
U005629,090-xxxx-xxxx,31
U005630,090-xxxx-xxxx,7
U005631,080-xxxx-xxxx,39
U005632,080-xxxx-xxxx,23
U005633,080-xxxx-xxxx,33
U005634,080-xxxx-xxxx,12
U005635,080-xxxx-xxxx,7
U005636,090-xxxx-xxxx,22
U005637,080-xxxx-xxxx,33
U005638,090-xxxx-xxxx,17
U005639,080-xxxx-xxxx,21
U005640,090-xxxx-xxxx,28
U005641,080-xxxx-xxxx,3
U005642,080-xxxx-xxxx,42
U005643,080-xxxx-xxxx,6
U005644,090-xxxx-xxxx,23
U005645,080-xxxx-xxxx,17
U005646,080-xxxx-xxxx,33
U005647,080-xxxx-xxxx,12
U005648,080-xxxx-xxxx,7
U005649,090-xxxx-xxxx,44
U005650,090-xxxx-xxxx,43
U005651,090-xxxx-xxxx,34
U005652,080-xxxx-xxxx,32
U005653,080-xxxx-xxxx,38
U005654,090-xxxx-xxxx,41
U005655,090-xxxx-xxxx,42
U005656,090-xxxx-xxxx,10
U005657,090-xxxx-xxxx,7
U005658,080-xxxx-xxxx,16
U005659,080-xxxx-xxxx,2
U005660,090-xxxx-xxxx,33
U005661,080-xxxx-xxxx,12
U005662,080-xxxx-xxxx,20
U005663,080-xxxx-xxxx,4
U005664,090-xxxx-xxxx,6
U005665,080-xxxx-xxxx,28
U005666,080-xxxx-xxxx,5
U005667,090-xxxx-xxxx,21
U005668,080-xxxx-xxxx,21
U005669,090-xxxx-xxxx,17
U005670,080-xxxx-xxxx,33
U005671,090-xxxx-xxxx,7
U005672,080-xxxx-xxxx,14
U005673,090-xxxx-xxxx,46
U005674,080-xxxx-xxxx,34
U005675,090-xxxx-xxxx,47
